ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,player_1_won,swap,player_1,player_2,player_1_rank,player_2_rank,player_1_points,player_2_points,player_1_odds,player_2_odds
19,Indian Wells,BNP Paribas Open,2022-03-16,Masters 1000,Outdoor,Hard,4th Round,3.0,Kyrgios N.,Sinner J.,132.0,10.0,493.0,3495.0,,,,,,,,,,,,,Retired,2.0,1.8,2.04,1.87,2.1,1.87,2.01,1.81,1,False,Kyrgios N.,Sinner J.,132.0,10.0,493.0,3495.0,2.0,1.8
19,Indian Wells,BNP Paribas Open,2022-03-16,Masters 1000,Outdoor,Hard,4th Round,3.0,Nadal R.,Opelka R.,4.0,17.0,6515.0,2156.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.27,4.2,1.27,5.5,1.22,4.24,1,False,Nadal R.,Opelka R.,4.0,17.0,6515.0,2156.0,1.22,4.33
19,Indian Wells,BNP Paribas Open,2022-03-16,Masters 1000,Outdoor,Hard,4th Round,3.0,Dimitrov G.,Isner J.,35.0,23.0,1381.0,1801.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.9,1.9,2.09,1.83,2.09,1.94,1.98,1.83,0,True,Isner J.,Dimitrov G.,23.0,35.0,1801.0,1381.0,1.9,1.9
19,Indian Wells,BNP Paribas Open,2022-03-16,Masters 1000,Outdoor,Hard,4th Round,3.0,Rublev A.,Hurkacz H.,7.0,11.0,4590.0,3468.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.6,2.51,1.6,2.66,1.54,2.49,0,True,Hurkacz H.,Rublev A.,11.0,7.0,3468.0,4590.0,2.5,1.53
19,Indian Wells,BNP Paribas Open,2022-03-17,Masters 1000,Outdoor,Hard,4th Round,3.0,Alcaraz C.,Monfils G.,19.0,28.0,2056.0,1633.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.41,3.19,1.41,3.58,1.34,3.26,0,True,Monfils G.,Alcaraz C.,28.0,19.0,1633.0,2056.0,3.5,1.3
19,Indian Wells,BNP Paribas Open,2022-03-17,Masters 1000,Outdoor,Hard,4th Round,3.0,Norrie C.,Brooksby J.,12.0,43.0,3305.0,1153.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.76,2.2,1.82,2.2,1.75,2.09,0,True,Brooksby J.,Norrie C.,43.0,12.0,1153.0,3305.0,2.1,1.72
19,Indian Wells,BNP Paribas Open,2022-03-17,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Nadal R.,Kyrgios N.,4.0,132.0,6515.0,493.0,7.0,6.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,3.0,1.41,3.14,1.45,3.25,1.4,2.98,1,False,Nadal R.,Kyrgios N.,4.0,132.0,6515.0,493.0,1.4,3.0
19,Indian Wells,BNP Paribas Open,2022-03-18,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Alcaraz C.,Norrie C.,19.0,12.0,2056.0,3305.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.38,3.34,1.42,3.34,1.38,3.07,0,True,Norrie C.,Alcaraz C.,12.0,19.0,3305.0,2056.0,3.2,1.36
19,Indian Wells,BNP Paribas Open,2022-03-18,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Rublev A.,Dimitrov G.,7.0,35.0,4590.0,1381.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.34,3.56,1.38,3.56,1.34,3.29,1,False,Rublev A.,Dimitrov G.,7.0,35.0,4590.0,1381.0,1.33,3.4
19,Indian Wells,BNP Paribas Open,2022-03-18,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Fritz T.,Kecmanovic M.,20.0,61.0,2010.0,921.0,7.0,6.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.57,2.37,1.61,2.49,1.65,2.55,1.58,2.39,1,False,Fritz T.,Kecmanovic M.,20.0,61.0,2010.0,921.0,1.57,2.37
19,Indian Wells,BNP Paribas Open,2022-03-19,Masters 1000,Outdoor,Hard,Semifinals,3.0,Fritz T.,Rublev A.,20.0,7.0,2010.0,4590.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.72,1.52,2.96,1.6,2.73,1.46,0,True,Rublev A.,Fritz T.,7.0,20.0,4590.0,2010.0,1.44,2.75
19,Indian Wells,BNP Paribas Open,2022-03-19,Masters 1000,Outdoor,Hard,Semifinals,3.0,Nadal R.,Alcaraz C.,4.0,19.0,6515.0,2056.0,6.0,4.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.61,2.3,1.66,2.37,1.76,2.53,1.66,2.26,1,False,Nadal R.,Alcaraz C.,4.0,19.0,6515.0,2056.0,1.61,2.3
19,Indian Wells,BNP Paribas Open,2022-03-20,Masters 1000,Outdoor,Hard,The Final,3.0,Fritz T.,Nadal R.,20.0,4.0,2010.0,6515.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,4.5,1.2,5.17,1.19,5.5,1.23,4.86,1.19,0,True,Nadal R.,Fritz T.,4.0,20.0,6515.0,2010.0,1.2,4.5
20,Miami,Miami Open,2022-03-23,Masters 1000,Outdoor,Hard,1st Round,3.0,Cerundolo F.,Griekspoor T.,103.0,57.0,668.0,962.0,7.0,5.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.4,1.33,3.19,1.41,3.4,1.42,3.05,1.37,1,False,Cerundolo F.,Griekspoor T.,103.0,57.0,668.0,962.0,3.4,1.33
20,Miami,Miami Open,2022-03-23,Masters 1000,Outdoor,Hard,1st Round,3.0,Gaston H.,Nava E.,68.0,312.0,877.0,148.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.68,2.32,1.73,2.35,1.64,2.25,1,False,Gaston H.,Nava E.,68.0,312.0,877.0,148.0,1.61,2.3
20,Miami,Miami Open,2022-03-23,Masters 1000,Outdoor,Hard,1st Round,3.0,Nakashima B.,Kwon S.W.,80.0,63.0,798.0,901.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.56,2.61,1.63,2.65,1.55,2.44,1,False,Nakashima B.,Kwon S.W.,80.0,63.0,798.0,901.0,1.57,2.37
20,Miami,Miami Open,2022-03-23,Masters 1000,Outdoor,Hard,1st Round,3.0,Draper J.,Simon G.,146.0,139.0,435.0,462.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.47,2.91,1.56,2.91,1.49,2.63,1,False,Draper J.,Simon G.,146.0,139.0,435.0,462.0,1.5,2.62
20,Miami,Miami Open,2022-03-23,Masters 1000,Outdoor,Hard,1st Round,3.0,Cerundolo J.M.,Lajovic D.,122.0,46.0,541.0,1091.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,7.0,1.1,7.26,1.13,9.0,1.13,7.16,1.1,0,True,Lajovic D.,Cerundolo J.M.,46.0,122.0,1091.0,541.0,1.1,7.0
20,Miami,Miami Open,2022-03-23,Masters 1000,Outdoor,Hard,1st Round,3.0,Mcdonald M.,Koepfer D.,54.0,64.0,981.0,899.0,6.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.36,3.2,1.39,3.26,1.44,3.3,1.36,3.1,0,True,Koepfer D.,Mcdonald M.,64.0,54.0,899.0,981.0,3.2,1.36
20,Miami,Miami Open,2022-03-23,Masters 1000,Outdoor,Hard,1st Round,3.0,Laaksonen H.,Paire B.,86.0,49.0,744.0,1041.0,7.0,6.0,1.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.9,1.9,1.98,1.93,2.0,2.04,1.89,1.91,0,True,Paire B.,Laaksonen H.,49.0,86.0,1041.0,744.0,1.9,1.9
20,Miami,Miami Open,2022-03-23,Masters 1000,Outdoor,Hard,1st Round,3.0,Galan D.E.,Millman J.,118.0,73.0,554.0,838.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.86,1.48,2.9,1.48,2.74,1.45,1,False,Galan D.E.,Millman J.,118.0,73.0,554.0,838.0,2.75,1.44
20,Miami,Miami Open,2022-03-23,Masters 1000,Outdoor,Hard,1st Round,3.0,Goffin D.,Carballes Baena R.,70.0,79.0,863.0,801.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.44,3.03,1.45,3.25,1.4,2.89,1,False,Goffin D.,Carballes Baena R.,70.0,79.0,863.0,801.0,1.4,3.0
20,Miami,Miami Open,2022-03-23,Masters 1000,Outdoor,Hard,1st Round,3.0,Coric B.,Verdasco F.,166.0,123.0,359.0,540.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.76,2.19,1.83,2.19,1.75,2.08,0,True,Verdasco F.,Coric B.,123.0,166.0,540.0,359.0,2.1,1.72
20,Miami,Miami Open,2022-03-23,Masters 1000,Outdoor,Hard,1st Round,3.0,Daniel T.,Munar J.,106.0,89.0,641.0,724.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.72,2.07,1.84,2.2,1.84,2.09,1.74,1,False,Daniel T.,Munar J.,106.0,89.0,641.0,724.0,2.1,1.72
20,Miami,Miami Open,2022-03-23,Masters 1000,Outdoor,Hard,1st Round,3.0,Kudla D.,Shang J.,84.0,441.0,759.0,82.0,6.0,7.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,1.33,3.4,1.39,3.27,1.4,3.4,1.35,3.16,0,True,Shang J.,Kudla D.,441.0,84.0,82.0,759.0,3.4,1.33
20,Miami,Miami Open,2022-03-23,Masters 1000,Outdoor,Hard,1st Round,3.0,Otte O.,Krueger M.,74.0,160.0,836.0,367.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.79,2.15,1.81,2.24,1.73,2.1,1,False,Otte O.,Krueger M.,74.0,160.0,836.0,367.0,1.66,2.2
20,Miami,Miami Open,2022-03-24,Masters 1000,Outdoor,Hard,1st Round,3.0,Ruusuvuori E.,Cressy M.,71.0,72.0,862.0,855.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.66,2.37,1.66,2.44,1.6,2.33,1,False,Ruusuvuori E.,Cressy M.,71.0,72.0,862.0,855.0,1.57,2.37
20,Miami,Miami Open,2022-03-24,Masters 1000,Outdoor,Hard,1st Round,3.0,Kyrgios N.,Mannarino A.,102.0,61.0,673.0,904.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.26,4.37,1.28,4.5,1.22,4.2,1,False,Kyrgios N.,Mannarino A.,102.0,61.0,673.0,904.0,1.2,4.5
20,Miami,Miami Open,2022-03-24,Masters 1000,Outdoor,Hard,1st Round,3.0,Kokkinakis T.,Gasquet R.,97.0,81.0,700.0,777.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.44,3.03,1.44,3.07,1.41,2.9,0,True,Gasquet R.,Kokkinakis T.,81.0,97.0,777.0,700.0,3.0,1.4
20,Miami,Miami Open,2022-03-24,Masters 1000,Outdoor,Hard,1st Round,3.0,Humbert U.,Bedene A.,45.0,141.0,1098.0,450.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.33,3.4,1.39,3.26,1.4,3.45,1.36,3.13,1,False,Humbert U.,Bedene A.,45.0,141.0,1098.0,450.0,1.33,3.4
20,Miami,Miami Open,2022-03-24,Masters 1000,Outdoor,Hard,1st Round,3.0,Nishioka Y.,Gomez E.,96.0,145.0,705.0,437.0,6.0,2.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,1.28,3.75,1.3,3.88,1.36,3.97,1.29,3.62,0,True,Gomez E.,Nishioka Y.,145.0,96.0,437.0,705.0,3.75,1.28
20,Miami,Miami Open,2022-03-24,Masters 1000,Outdoor,Hard,1st Round,3.0,Harris L.,Bagnis F.,44.0,104.0,1101.0,657.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.32,3.72,1.34,3.8,1.3,3.48,0,True,Bagnis F.,Harris L.,104.0,44.0,657.0,1101.0,3.5,1.3
20,Miami,Miami Open,2022-03-24,Masters 1000,Outdoor,Hard,1st Round,3.0,Korda S.,Davidovich Fokina A.,38.0,43.0,1269.0,1110.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.49,2.85,1.49,3.0,1.44,2.78,1,False,Korda S.,Davidovich Fokina A.,38.0,43.0,1269.0,1110.0,1.44,2.75
20,Miami,Miami Open,2022-03-24,Masters 1000,Outdoor,Hard,1st Round,3.0,Martinez P.,Struff J.L.,47.0,56.0,1077.0,974.0,6.0,3.0,2.0,0.0,,,,,,,1.0,0.0,Retired,1.72,2.1,1.81,2.11,1.81,2.5,1.7,2.17,0,True,Struff J.L.,Martinez P.,56.0,47.0,974.0,1077.0,2.1,1.72
20,Miami,Miami Open,2022-03-24,Masters 1000,Outdoor,Hard,1st Round,3.0,Wolf J.J.,Altmaier D.,167.0,69.0,356.0,868.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.61,2.48,1.62,2.7,1.55,2.44,1,False,Wolf J.J.,Altmaier D.,167.0,69.0,356.0,868.0,1.53,2.5
20,Miami,Miami Open,2022-03-24,Masters 1000,Outdoor,Hard,1st Round,3.0,Brooksby J.,Coria F.,39.0,60.0,1195.0,911.0,3.0,6.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,1.04,13.0,1.04,15.07,1.06,15.3,1.04,11.48,1,False,Brooksby J.,Coria F.,39.0,60.0,1195.0,911.0,1.04,13.0
20,Miami,Miami Open,2022-03-24,Masters 1000,Outdoor,Hard,1st Round,3.0,Popyrin A.,Musetti L.,92.0,76.0,711.0,826.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.37,1.57,2.46,1.62,2.55,1.66,2.36,1.59,1,False,Popyrin A.,Musetti L.,92.0,76.0,711.0,826.0,2.37,1.57
20,Miami,Miami Open,2022-03-24,Masters 1000,Outdoor,Hard,1st Round,3.0,Thompson J.,Tsonga J.W.,78.0,225.0,805.0,245.0,6.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.53,2.5,1.53,2.7,1.55,2.73,1.51,2.55,0,True,Tsonga J.W.,Thompson J.,225.0,78.0,245.0,805.0,2.5,1.53
20,Miami,Miami Open,2022-03-24,Masters 1000,Outdoor,Hard,1st Round,3.0,Majchrzak K.,Baez S.,75.0,66.0,833.0,889.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.69,2.3,1.77,2.31,1.68,2.19,1,False,Majchrzak K.,Baez S.,75.0,66.0,833.0,889.0,1.72,2.1
20,Miami,Miami Open,2022-03-24,Masters 1000,Outdoor,Hard,1st Round,3.0,Fucsovics M.,Giron M.,55.0,52.0,977.0,998.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.76,2.18,1.82,2.2,1.73,2.1,0,True,Giron M.,Fucsovics M.,52.0,55.0,998.0,977.0,2.1,1.72
20,Miami,Miami Open,2022-03-24,Masters 1000,Outdoor,Hard,1st Round,3.0,Kukushkin M.,Van De Zandschulp B.,159.0,42.0,369.0,1131.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.75,1.28,3.8,1.31,4.05,1.35,3.62,1.29,0,True,Van De Zandschulp B.,Kukushkin M.,42.0,159.0,1131.0,369.0,1.28,3.75
20,Miami,Miami Open,2022-03-24,Masters 1000,Outdoor,Hard,1st Round,3.0,Rinderknech A.,Djere L.,58.0,53.0,940.0,986.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.54,2.67,1.59,2.71,1.53,2.51,1,False,Rinderknech A.,Djere L.,58.0,53.0,940.0,986.0,1.53,2.5
20,Miami,Miami Open,2022-03-24,Masters 1000,Outdoor,Hard,1st Round,3.0,Paul T.,Bonzi B.,37.0,59.0,1277.0,912.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.62,1.56,2.61,1.62,2.76,1.52,2.52,1,False,Paul T.,Bonzi B.,37.0,59.0,1277.0,912.0,1.5,2.62
20,Miami,Miami Open,2022-03-24,Masters 1000,Outdoor,Hard,1st Round,3.0,Murray A.,Delbonis F.,85.0,36.0,758.0,1302.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.19,5.47,1.19,5.76,1.16,5.14,0,True,Delbonis F.,Murray A.,36.0,85.0,1302.0,758.0,5.0,1.16
20,Miami,Miami Open,2022-03-24,Masters 1000,Outdoor,Hard,1st Round,3.0,Kecmanovic M.,Sock J.,48.0,144.0,1056.0,437.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.1,1.73,2.24,1.83,2.26,1.71,2.13,0,True,Sock J.,Kecmanovic M.,144.0,48.0,437.0,1056.0,2.1,1.72
20,Miami,Miami Open,2022-03-25,Masters 1000,Outdoor,Hard,2nd Round,3.0,Fognini F.,Daniel T.,34.0,106.0,1339.0,641.0,6.0,7.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,2.37,1.57,2.51,1.6,2.6,1.63,2.44,1.55,1,False,Fognini F.,Daniel T.,34.0,106.0,1339.0,641.0,2.37,1.57
20,Miami,Miami Open,2022-03-25,Masters 1000,Outdoor,Hard,2nd Round,3.0,Cerundolo J.M.,Anderson K.,122.0,91.0,541.0,719.0,7.0,6.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,,,,,6.0,1.29,4.75,1.21,0,True,Anderson K.,Cerundolo J.M.,91.0,122.0,719.0,541.0,,
20,Miami,Miami Open,2022-03-25,Masters 1000,Outdoor,Hard,2nd Round,3.0,Norrie C.,Draper J.,12.0,146.0,3395.0,435.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.17,6.02,1.2,6.65,1.16,5.28,0,True,Draper J.,Norrie C.,146.0,12.0,435.0,3395.0,5.0,1.16
20,Miami,Miami Open,2022-03-25,Masters 1000,Outdoor,Hard,2nd Round,3.0,Carreno Busta P.,Goffin D.,19.0,70.0,2220.0,863.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.53,2.7,1.53,2.85,1.48,2.65,0,True,Goffin D.,Carreno Busta P.,70.0,19.0,863.0,2220.0,2.75,1.44
20,Miami,Miami Open,2022-03-25,Masters 1000,Outdoor,Hard,2nd Round,3.0,Zverev A.,Coric B.,4.0,166.0,7025.0,359.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.14,5.5,1.17,5.94,1.2,6.0,1.16,5.25,0,True,Coric B.,Zverev A.,166.0,4.0,359.0,7025.0,5.5,1.14
20,Miami,Miami Open,2022-03-25,Masters 1000,Outdoor,Hard,2nd Round,3.0,Gaston H.,Isner J.,68.0,22.0,877.0,1846.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.0,1.25,4.39,1.26,4.39,1.29,3.97,1.25,0,True,Isner J.,Gaston H.,22.0,68.0,1846.0,877.0,1.25,4.0
20,Miami,Miami Open,2022-03-25,Masters 1000,Outdoor,Hard,2nd Round,3.0,Sinner J.,Ruusuvuori E.,11.0,71.0,3474.0,862.0,6.0,4.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.4,3.0,1.44,3.04,1.45,3.26,1.4,2.93,1,False,Sinner J.,Ruusuvuori E.,11.0,71.0,3474.0,862.0,1.4,3.0
20,Miami,Miami Open,2022-03-25,Masters 1000,Outdoor,Hard,2nd Round,3.0,Kokkinakis T.,Schwartzman D.,97.0,15.0,700.0,2660.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.72,1.94,1.96,2.15,1.96,2.04,1.78,0,True,Schwartzman D.,Kokkinakis T.,15.0,97.0,2660.0,700.0,1.72,2.1
20,Miami,Miami Open,2022-03-25,Masters 1000,Outdoor,Hard,2nd Round,3.0,Kyrgios N.,Rublev A.,102.0,7.0,673.0,4725.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,2.2,1.66,2.23,1.74,2.4,1.74,2.23,1.66,1,False,Kyrgios N.,Rublev A.,102.0,7.0,673.0,4725.0,2.2,1.66
20,Miami,Miami Open,2022-03-25,Masters 1000,Outdoor,Hard,2nd Round,3.0,Kudla D.,Sonego L.,84.0,21.0,759.0,1902.0,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.62,1.5,2.7,1.53,2.7,1.55,2.58,1.5,1,False,Kudla D.,Sonego L.,84.0,21.0,759.0,1902.0,2.62,1.5
20,Miami,Miami Open,2022-03-25,Masters 1000,Outdoor,Hard,2nd Round,3.0,Cerundolo F.,Opelka R.,103.0,18.0,668.0,2246.0,6.0,1.0,3.0,1.0,,,,,,,1.0,0.0,Retired,5.0,1.16,6.45,1.15,6.45,1.19,5.14,1.16,1,False,Cerundolo F.,Opelka R.,103.0,18.0,668.0,2246.0,5.0,1.16
20,Miami,Miami Open,2022-03-25,Masters 1000,Outdoor,Hard,2nd Round,3.0,Bublik A.,Galan D.E.,33.0,118.0,1416.0,554.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,3.0,1.43,3.05,1.44,3.24,1.39,3.0,0,True,Galan D.E.,Bublik A.,118.0,33.0,554.0,1416.0,3.0,1.4
20,Miami,Miami Open,2022-03-25,Masters 1000,Outdoor,Hard,2nd Round,3.0,Monfils G.,Otte O.,24.0,74.0,1723.0,836.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.33,3.69,1.33,4.4,1.26,3.88,0,True,Otte O.,Monfils G.,74.0,24.0,836.0,1723.0,4.0,1.25
20,Miami,Miami Open,2022-03-25,Masters 1000,Outdoor,Hard,2nd Round,3.0,Mcdonald M.,Dimitrov G.,54.0,29.0,981.0,1471.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.37,1.57,2.46,1.62,2.63,1.62,2.45,1.55,0,True,Dimitrov G.,Mcdonald M.,29.0,54.0,1471.0,981.0,1.57,2.37
20,Miami,Miami Open,2022-03-26,Masters 1000,Outdoor,Hard,2nd Round,3.0,Ruud C.,Laaksonen H.,8.0,86.0,3870.0,744.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.14,6.72,1.16,6.72,1.13,5.87,0,True,Laaksonen H.,Ruud C.,86.0,8.0,744.0,3870.0,5.5,1.14
20,Miami,Miami Open,2022-03-26,Masters 1000,Outdoor,Hard,2nd Round,3.0,Tiafoe F.,Nakashima B.,31.0,80.0,1453.0,798.0,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.0,1.8,2.07,1.85,2.07,1.92,1.99,1.82,0,True,Nakashima B.,Tiafoe F.,80.0,31.0,798.0,1453.0,1.8,2.0
20,Miami,Miami Open,2022-03-26,Masters 1000,Outdoor,Hard,2nd Round,3.0,Bautista Agut R.,Majchrzak K.,17.0,75.0,2375.0,833.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.25,4.48,1.26,4.7,1.22,4.19,0,True,Majchrzak K.,Bautista Agut R.,75.0,17.0,833.0,2375.0,4.33,1.22
20,Miami,Miami Open,2022-03-26,Masters 1000,Outdoor,Hard,2nd Round,3.0,De Minaur A.,Thompson J.,28.0,78.0,1531.0,805.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.22,4.83,1.26,4.83,1.23,4.2,0,True,Thompson J.,De Minaur A.,78.0,28.0,805.0,1531.0,4.0,1.25
20,Miami,Miami Open,2022-03-26,Masters 1000,Outdoor,Hard,2nd Round,3.0,Paul T.,Khachanov K.,37.0,25.0,1277.0,1623.0,6.0,4.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.8,1.98,1.92,2.09,1.93,1.97,1.83,0,True,Khachanov K.,Paul T.,25.0,37.0,1623.0,1277.0,1.8,2.0
20,Miami,Miami Open,2022-03-26,Masters 1000,Outdoor,Hard,2nd Round,3.0,Medvedev D.,Murray A.,2.0,85.0,8410.0,758.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.14,6.74,1.18,8.0,1.12,6.38,0,True,Murray A.,Medvedev D.,85.0,2.0,758.0,8410.0,6.0,1.12
20,Miami,Miami Open,2022-03-26,Masters 1000,Outdoor,Hard,2nd Round,3.0,Martinez P.,Garin C.,47.0,30.0,1077.0,1466.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.5,2.79,1.5,2.92,1.46,2.71,0,True,Garin C.,Martinez P.,30.0,47.0,1466.0,1077.0,2.75,1.44
20,Miami,Miami Open,2022-03-26,Masters 1000,Outdoor,Hard,2nd Round,3.0,Hurkacz H.,Rinderknech A.,10.0,58.0,3513.0,940.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.31,3.8,1.36,3.84,1.32,3.37,1,False,Hurkacz H.,Rinderknech A.,10.0,58.0,3513.0,940.0,1.33,3.4
20,Miami,Miami Open,2022-03-26,Masters 1000,Outdoor,Hard,2nd Round,3.0,Nishioka Y.,Evans D.,96.0,27.0,705.0,1567.0,3.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,2.5,1.53,2.48,1.61,2.7,1.61,2.55,1.51,1,False,Nishioka Y.,Evans D.,96.0,27.0,705.0,1567.0,2.5,1.53
20,Miami,Miami Open,2022-03-26,Masters 1000,Outdoor,Hard,2nd Round,3.0,Kecmanovic M.,Auger-Aliassime F.,48.0,9.0,1056.0,3803.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.0,1.4,2.98,1.45,3.22,1.45,2.93,1.4,1,False,Kecmanovic M.,Auger-Aliassime F.,48.0,9.0,1056.0,3803.0,3.0,1.4
20,Miami,Miami Open,2022-03-26,Masters 1000,Outdoor,Hard,2nd Round,3.0,Karatsev A.,Humbert U.,32.0,45.0,1428.0,1098.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.69,2.3,1.69,2.31,1.65,2.24,0,True,Humbert U.,Karatsev A.,45.0,32.0,1098.0,1428.0,2.2,1.66
20,Miami,Miami Open,2022-03-26,Masters 1000,Outdoor,Hard,2nd Round,3.0,Fritz T.,Kukushkin M.,13.0,159.0,2920.0,369.0,6.0,3.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.25,4.0,1.27,4.18,1.3,4.5,1.26,3.83,1,False,Fritz T.,Kukushkin M.,13.0,159.0,2920.0,369.0,1.25,4.0
20,Miami,Miami Open,2022-03-26,Masters 1000,Outdoor,Hard,2nd Round,3.0,Korda S.,Ramos-Vinolas A.,38.0,35.0,1269.0,1314.0,4.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.14,5.5,1.14,6.77,1.17,6.85,1.14,5.79,0,True,Ramos-Vinolas A.,Korda S.,35.0,38.0,1314.0,1269.0,5.5,1.14
